B sxx sxy
32.00000 22667794.816144708544016 8704654.382679352536798
32.50000 22462176.615758791565895 8671433.208417002111673
33.00000 22260027.132330071181059 8637719.111356273293495
33.50000 22061269.023337170481682 8603562.243770552799106
34.00000 21865826.681507829576731 8569009.422869034111500
34.50000 21673626.231344468891621 8534104.357915338128805
35.00000 21484595.507429115474224 8498887.850951891392469
35.50000 21298664.058633040636778 8463397.989875476807356
36.00000 21115764.326005689799786 8427670.328710904344916
36.50000 20935826.755944233387709 8391738.052222372964025
37.00000 20758787.118071120232344 8355632.135093815624714
37.50000 20584581.572513107210398 8319381.496180481277406
38.00000 20413147.824213396757841 8283013.098152309656143
38.50000 20244426.191952288150787 8246552.094037666916847
39.00000 20078355.315665554255247 8210021.945929377339780
39.50000 19914878.546729899942875 8173444.531520182266831
40.00000 19753939.608121335506439 8136840.242971683852375
40.50000 19595483.654508538544178 8100228.084424463100731
41.00000 19439457.230089679360390 8063625.760457544587553
41.50000 19285808.236367575824261 8027049.758517904207110
42.00000 19134485.912728149443865 7990515.434682304970920
42.50000 18985440.787457387894392 7954037.077735403552651
43.00000 18838624.624215979129076 7917627.958527278155088
43.50000 18693990.423910535871983 7881300.414973235689104
44.00000 18551492.383537594228983 7845065.906919340603054
44.50000 18411085.857739310711622 7808935.068276975303888
45.00000 18272727.343395050615072 7772917.759103876538575
45.50000 18136374.443018611520529 7737023.115185641683638
46.00000 18001985.832539208233356 7701259.592885239049792
46.50000 17869521.234620958566666 7665635.012577968649566
47.00000 17738941.404878128319979 7630156.609179307706654
47.50000 17610208.062956161797047 7594831.042158020660281
48.00000 17483283.887467298656702 7559664.441096904687583
48.50000 17358132.496008180081844 7524662.445409741252661
49.00000 17234718.410683505237103 7489830.230301138013601
49.50000 17113007.045355539768934 7455172.535792797803879
50.00000 16992964.674338757991791 7420693.694492052309215
50.50000 16874558.407151091843843 7386397.656649542041123
51.00000 16757756.167639294639230 7352288.015232669189572
51.50000 16642526.682666502892971 7318368.037275074981153
52.00000 16528839.422873858362436 7284640.659066484309733
52.50000 16416664.603125778958201 7251108.518899000249803
53.00000 16305973.164760787039995 7217773.978439741767943
53.50000 16196736.761308144778013 7184639.138619708828628
54.00000 16088927.732042089104652 7151705.856156650930643
54.50000 15982519.082097480073571 7118975.758435436524451
55.00000 15877484.467856865376234 7086450.260419102385640
55.50000 15773798.183578360825777 7054130.583303488790989
56.00000 15671435.111018743366003 7022017.744614894501865
56.50000 15570370.732139134779572 6990112.585046057589352
57.00000 15470581.114505266770720 6958415.781485088169575
57.50000 15372042.888581722974777 6926927.855992034077644
58.00000 15274733.232048654928803 6895649.185405060648918
58.50000 15178629.860677931457758 6864580.015748117119074
59.00000 15083711.001900235190988 6833720.464774737134576
59.50000 14989955.378648841753602 6803070.521261218935251
60.00000 14897342.209537403658032 6772630.066062616184354
60.50000 14805851.190434033051133 6742398.877026191912591
61.00000 14715462.479966674000025 6712376.635876479558647
61.50000 14626156.695660796016455 6682562.939514202997088
62.00000 14537914.882768930867314 6652957.291420487686992
62.50000 14450718.513616187497973 6623559.115884924307466
63.00000 14364549.476443262770772 6594367.765409648418427
63.50000 14279390.070597205311060 6565382.527553941123188
64.00000 14195222.989236833527684 6536602.627425858750939
64.50000 14112031.297623330727220 6508027.224020930938423
65.00000 14029798.438974395394325 6479655.423725349828601
65.50000 13948508.226812915876508 6451486.287316576577723
66.00000 13868144.821081837639213 6423518.825492062605917
66.50000 13788692.724382566288114 6395752.002389272674918
67.00000 13710136.780230551958084 6368184.746969047002494
67.50000 13632462.157178621739149 6340815.950464138761163
68.00000 13555654.337711129337549 6313644.467019203118980
68.50000 13479699.121061002835631 6286669.124522268772125
69.00000 13404582.602320384234190 6259888.718567536212504
69.50000 13330291.174794420599937 6233302.021311280317605
70.00000 13256811.516128858551383 6206907.780058223754168
70.50000 13184130.585047088563442 6180704.721744265407324
71.00000 13112235.611109258607030 6154691.553182001225650
71.50000 13041114.090560432523489 6128866.964761895127594
72.00000 12970753.777751475572586 6103229.630951187573373
72.50000 12901142.679406339302659 6077778.212626665830612
73.00000 12832269.048348402604461 6052511.358688749372959
73.50000 12764121.377261761575937 6027427.707506603561342
74.00000 12696688.392732750624418 6002525.888357576914132
74.50000 12629959.049553070217371 5977804.522837206721306
75.00000 12563922.525062302127481 5953262.226096319034696
75.50000 12498568.213718600571156 5928897.608048416674137
76.00000 12433885.721821852028370 5904709.274511870928109
76.50000 12369864.862419949844480 5880695.828288302756846
77.00000 12306495.650321112945676 5856855.870147454552352
77.50000 12243768.297446774318814 5833187.999859982170165
78.00000 12181673.208605499938130 5809690.817329848185182
78.50000 12120200.977643571794033 5786362.924314379692078
79.00000 12059342.380734214559197 5763202.925972897559404
79.50000 11999088.368850376456976 5740209.429686142131686
80.00000 11939430.065349761396646 5717381.044372430071235
80.50000 11880358.762994337826967 5694716.380446597002447
81.00000 11821865.920821588486433 5672214.048343210481107
81.50000 11763943.163176655769348 5649872.657234241254628
82.00000 11706582.277560807764530 5627690.822975925169885
82.50000 11649775.208174878731370 5605667.171574465930462
83.00000 11593514.050802238285542 5583800.337405703961849
83.50000 11537791.048547217622399 5562088.962890786118805
84.00000 11482598.586328830569983 5540531.698374615982175
84.50000 11427929.187465606257319 5519127.200513213872910
85.00000 11373775.514019522815943 5497874.131904033944011
85.50000 11320130.363918192684650 5476771.162292419001460
86.00000 11266986.667344395071268 5455816.969248819164932
86.50000 11214337.483569379895926 5435010.238536620512605
87.00000 11162175.997986048460007 5414349.664373663254082
87.50000 11110495.519272096455097 5393833.949661222286522
88.00000 11059289.476655872538686 5373461.806191461160779
88.50000 11008551.417229784652591 5353231.954821035265923
89.00000 10958275.003387611359358 5333143.125660207122564
89.50000 10908454.010252775624394 5313194.058196820318699
90.00000 10859082.323239214718342 5293383.501441797241569
90.50000 10810153.935662858188152 5273710.214058838784695
91.00000 10761662.946397736668587 5254172.964455461129546
91.50000 10713603.557498365640640 5234770.530885623767972
92.00000 10665970.072246661409736 5215501.701564829796553
92.50000 10618756.892662452533841 5196365.274669954553246
93.00000 10571958.517558779567480 5177360.058458438143134
93.50000 10525569.540460988879204 5158484.871274865232408
94.00000 10479584.648026470094919 5139738.541889205574989
94.50000 10433998.616490531712770 5121119.908634309656918
95.00000 10388806.312804376706481 5102627.820934277027845
95.50000 10344002.688866542652249 5084261.137592246755958
96.00000 10299582.783334679901600 5066018.728538197465241
96.50000 10255541.717331172898412 5047899.472653923556209
97.00000 10211874.695071294903755 5029902.261419018730521
97.50000 10168576.997262887656689 5012025.993255806155503
98.00000 10125643.987873543053865 4994269.579728437587619
98.50000 10083071.105580076575279 4976631.942135109566152
99.00000 10040853.860466774553061 4959112.009490716271102
99.50000 9998987.841742886230350 4941708.723906884901226
100.00000 9957468.710482703521848 4924421.037891242653131
100.50000 9916292.194465402513742 4907247.910737522877753
101.00000 9875454.091991601511836 4890188.313237556256354
101.50000 9834950.272702839225531 4873241.229336510412395
102.00000 9794776.670238260179758 4856405.650218242779374
102.50000 9754929.281763061881065 4839680.575140004046261
103.00000 9715404.170182548463345 4823065.014610433019698
103.50000 9676197.462824916467071 4806557.990663084201515
104.00000 9637305.348815452307463 4790158.537426054477692
104.50000 9598724.071863917633891 4773865.692768247798085
105.00000 9560449.937612989917397 4757678.505256084725261
105.50000 9522479.310612140223384 4741596.033935474231839
106.00000 9484808.612615000456572 4725617.347771092317998
106.50000 9447434.325480418279767 4709741.529150604270399
107.00000 9410352.979632865637541 4693967.666811019182205
107.50000 9373561.155086981132627 4678294.855359585024416
108.00000 9337055.489187827333808 4662722.200132601894438
108.50000 9300832.671495968475938 4647248.816143090836704
109.00000 9264889.442234458401799 4631873.827662973664701
109.50000 9229222.592670382931828 4616596.369184193201363
110.00000 9193828.966679479926825 4601415.588300398550928
110.50000 9158705.446855390444398 4586330.634806983172894
111.00000 9123848.962958371266723 4571340.667522182688117
111.50000 9089256.491545392200351 4556444.854520268738270
112.00000 9054925.057028207927942 4541642.372706280089915
112.50000 9020851.728208571672440 4526932.407721233554184
113.00000 8987033.617471423000097 4512314.153843263164163
113.50000 8953467.882189454510808 4497786.815674757584929
114.00000 8920151.723945677280426 4483349.609288039617240
114.50000 8887082.376525009050965 4469001.751879624091089
115.00000 8854257.116582656279206 4454742.470162588171661
115.50000 8821673.260224543511868 4440570.999611641280353
116.00000 8789328.162514366209507 4426486.583397426642478
116.50000 8757219.219030128791928 4412488.472633850760758
117.00000 8725343.862910563126206 4398575.926443504169583
117.50000 8693699.564324943348765 4384748.211907772347331
118.00000 8662283.832334190607071 4371004.606054679490626
118.50000 8631094.212786519899964 4357344.395878814160824
119.00000 8600128.278206177055836 4343766.869074629619718
119.50000 8569383.638248028233647 4330271.322417757473886
120.00000 8538857.936935957521200 4316857.060787307098508
120.50000 8508548.849960114806890 4303523.396202772855759
121.00000 8478454.087283760309219 4290269.647585418075323
121.50000 8448571.391863800585270 4277095.141181419603527
122.00000 8418898.538082880899310 4263999.210423550568521
122.50000 8389433.331606887280941 4250981.196113104932010
123.00000 8360173.613122619688511 4238040.450215588323772
123.50000 8331117.247416045516729 4225176.328129222616553
124.00000 8302262.126101424917579 4212388.189140281639993
124.50000 8273606.172002534382045 4199675.400972448289394
125.00000 8245147.335874143056571 4187037.338232298381627
125.50000 8216883.595589000731707 4174473.381680682767183
126.00000 8188812.958620820194483 4161982.918604218401015
126.50000 8160933.459419565275311 4149565.342794050928205
127.00000 8133243.159016867168248 4137220.054532164707780
127.50000 8105740.146021779626608 4124946.461680474691093
128.00000 8078422.537362528033555 4112743.981548419222236
128.50000 8051288.467413229867816 4100612.031527114566416
129.00000 8024336.097072212956846 4088550.035880006849766
129.50000 7997563.611866253428161 4076557.425632480066270
130.00000 7970969.221049989573658 4064633.637522763106972
130.50000 7944551.159180202521384 4052778.114168013446033
131.00000 7918307.684062059037387 4040990.304126628208905
131.50000 7892237.076380466111004 4029269.661814283579588
132.00000 7866337.640860110521317 4017615.648698571138084
132.50000 7840607.705945953726768 4006027.734193400479853
133.00000 7815045.615269896574318 3994505.388035674579442
133.50000 7789649.734757667407393 3983048.086286886129528
134.00000 7764418.452365364879370 3971655.310819986276329
134.50000 7739350.178060982376337 3960326.548992445692420
135.00000 7714443.342187678441405 3949061.293574652168900
135.50000 7689696.395204484462738 3937859.042693219613284
136.00000 7665107.809234389103949 3926719.301358627621084
136.50000 7640676.075495588593185 3915641.580529420636594
137.00000 7616399.698820158839226 3904625.392061140853912
137.50000 7592277.205570709891617 3893670.253767179325223
138.00000 7568307.141626700758934 3882775.688923733308911
138.50000 7544488.071157140657306 3871941.225827250164002
139.00000 7520818.576463614590466 3861166.397837515920401
139.50000 7497297.259505202993751 3850450.745374363847077
140.00000 7473922.736151554621756 3839793.811360692139715
140.50000 7450693.639172840863466 3829195.141950848046690
141.00000 7427608.619439773261547 3818654.288890589494258
141.50000 7404666.344538504257798 3808170.808711558114737
142.00000 7381865.498815501108766 3797744.263226595241576
142.50000 7359204.784096556715667 3787374.219828668981791
143.00000 7336682.914774275384843 3777060.247405041474849
143.50000 7314298.621743540279567 3766801.919831963721663
144.00000 7292050.651414473541081 3756598.815635711885989
144.50000 7269937.767725001089275 3746450.519134661648422
145.00000 7247958.747537993825972 3736356.617753802798688
145.50000 7226112.381013914011419 3726316.701883547473699
146.00000 7204397.474428361281753 3716330.366836913861334
146.50000 7182812.849708362482488 3706397.213493674062192
147.00000 7161357.340247135609388 3696516.844890044536442
147.50000 7140029.793899592012167 3686688.868012851104140
148.00000 7118829.073613357730210 3676912.895259536802769
148.50000 7097754.054279717616737 3667188.541713065002114
149.00000 7076803.624184604734182 3657515.426261338870972
149.50000 7055976.685699027031660 3647893.172546009533107
150.00000 7035272.152616017498076 3638321.406742127612233
150.50000 7014688.952689447440207 3628799.759778501931578
151.00000 6994226.025137425400317 3619327.865434163250029
151.50000 6973882.322249392047524 3609905.361711106728762
152.00000 6953656.807929295115173 3600531.889767109416425
152.50000 6933548.458272396586835 3591207.094512769952416
153.00000 6913556.261130216531456 3581930.624309017322958
153.50000 6893679.215920589864254 3572702.130943785421550
154.00000 6873916.333527388051152 3563521.269633400253952
154.50000 6854266.636107626371086 3554387.698960802983493
155.00000 6834729.156955837272108 3545301.080857117660344
155.50000 6815302.940324721857905 3536261.080547280609608
156.00000 6795987.041273780167103 3527267.366516171488911
156.50000 6776780.525521135888994 3518319.610478292219341
157.00000 6757682.469282015226781 3509417.487340196501464
157.50000 6738691.959127927199006 3500560.675188633147627
158.00000 6719808.091819347813725 3491748.855284847319126
158.50000 6701029.974108832888305 3482981.712130803614855
159.00000 6682356.722440243698657 3474258.933753696270287
159.50000 6663787.462274058721960 3465580.211825073696673
160.00000 6645321.327937025576830 3456945.239940682891756
160.50000 6626957.463582799769938 3448353.712847390212119
161.00000 6608695.023495157249272 3439805.327460378874093
161.50000 6590533.172371613793075 3431299.783269365318120
162.00000 6572471.086405077017844 3422836.782925262581557
162.50000 6554507.952969277277589 3414416.033841937314719
163.00000 6536642.966303383000195 3406037.248115121852607
163.50000 6518875.327319630421698 3397700.141030829865485
164.00000 6501204.244493687525392 3389404.430460927076638
164.50000 6483628.934038005769253 3381149.836345070973039
165.00000 6466148.620223739184439 3372936.079516178928316
165.50000 6448762.536327830515802 3364762.882494802586734
166.00000 6431469.924472318030894 3356629.970949212089181
166.50000 6414270.035077719017863 3348537.073490518145263
167.00000 6397162.126602439209819 3340483.921389225404710
167.50000 6380145.465409495867789 3332470.248470210004598
168.00000 6363219.325638739392161 3324495.791043204721063
168.50000 6346382.989107486791909 3316560.287871612701565
169.00000 6329635.745202613063157 3308663.480134359095246
169.50000 6312976.890784738585353 3300805.111401065718383
170.00000 6296405.730085660703480 3292984.927599613554776
170.50000 6279921.574610606767237 3285202.676986914593726
171.00000 6263523.743051581084728 3277458.110131519846618
171.50000 6247211.561178757809103 3269750.979875843971968
172.00000 6230984.361777112819254 3262081.041317130904645
172.50000 6214841.484513965435326 3254448.051776390057057
173.00000 6198782.275869327597320 3246851.770785467699170
173.50000 6182806.089118969626725 3239291.960050578694791
174.00000 6166912.284048818051815 3231768.383424283470958
174.50000 6151100.227117647416890 3224280.806849179789424
175.00000 6135369.291229862719774 3216828.998499681707472
175.50000 6119718.855628276243806 3209412.728466944303364
176.00000 6104148.305970139801502 3202031.768982856068760
176.50000 6088657.034004204906523 3194685.894381047226489
177.00000 6073244.437660650350153 3187374.880813620053232
177.50000 6057909.921197293326259 3180098.506560169160366
178.00000 6042652.894544216804206 3172856.552102911751717
178.50000 6027472.773125587962568 3165648.798977978061885
179.00000 6012368.979870518669486 3158475.032018678728491
179.50000 5997340.941812771372497 3151335.036951697897166
180.00000 5982388.091341195628047 3144228.601078459527344
180.50000 5967509.868672606535256 3137155.514959374908358
181.00000 5952705.718145586550236 3130115.570079997181892
181.50000 5937975.089101490564644 3123108.559171994682401
182.00000 5923317.436685304157436 3116134.277385772205889
182.50000 5908732.222861976362765 3109192.522866591345519
183.00000 5894218.912976243533194 3102283.093697814270854
183.50000 5879776.977876535616815 3095405.789728873409331
184.00000 5865405.894059455953538 3088560.412945977412164
184.50000 5851105.144087838940322 3081746.768125115893781
185.00000 5836874.214493934996426 3074964.661595752462745
185.50000 5822712.595654673874378 3068213.899445056449622
186.00000 5808619.783905372954905 3061494.290091208182275
186.50000 5794595.280680083669722 3054805.643811115063727
187.00000 5780638.592589989304543 3048147.772834969684482
187.50000 5766749.232578592374921 3041520.492736810818315
188.00000 5752926.714601171202958 3034923.618234375026077
188.50000 5739170.557440179400146 3028356.965243784245104
189.00000 5725480.285890475846827 3021820.351736113429070
189.50000 5711855.429342796094716 3015313.597331872675568
190.00000 5698295.521736139431596 3008836.523259379435331
190.50000 5684800.102543337270617 3002388.953243184369057
191.00000 5671368.715798366814852 2995970.713292953558266
191.50000 5658000.906605997122824 2989581.628093302249908
192.00000 5644696.224809786304832 2983221.524380881804973
192.50000 5631454.225141923874617 2976890.230446703732014
193.00000 5618274.467207728885114 2970587.576056275516748
193.50000 5605156.514742868021131 2964313.392460943665355
194.00000 5592099.935599193908274 2958067.512367137242109
194.50000 5579104.303255113773048 2951849.771326993126422
195.00000 5566169.194245586171746 2945660.006179813295603
195.50000 5553294.186424973420799 2939498.052623807452619
196.00000 5540478.862687730230391 2933363.748549951706082
196.50000 5527722.809334598481655 2927256.933274936862290
197.00000 5515025.616993531584740 2921177.447291887830943
197.50000 5502386.880619634874165 2915125.132417138665915
198.00000 5489806.198858427815139 2909099.831792350858450
198.50000 5477283.174119125120342 2903101.389929969795048
199.00000 5464817.414238278754056 2897129.654272763989866
199.50000 5452408.529082096181810 2891184.472888629883528
200.00000 5440056.129891333170235 2885265.692872793413699
200.50000 5427759.832662867382169 2879373.163444019854069
201.00000 5415519.256794877350330 2873506.735183462034911
201.50000 5403334.024587794207036 2867666.259695555549115
202.00000 5391203.762710783630610 2861851.589711582288146
202.50000 5379128.101267918944359 2856062.579148890916258
203.00000 5367106.673713953234255 2850299.083139340858907
203.50000 5355139.117214660160244 2844560.958341768477112
204.00000 5343225.073983721435070 2838848.064526977948844
204.50000 5331364.185724475421011 2833160.259746588300914
205.00000 5319556.097629013471305 2827497.403016738593578
205.50000 5307800.458686395548284 2821859.355012966785580
206.00000 5296096.920552784577012 2816245.977508087176830
206.50000 5284445.138091430068016 2810657.133172493427992
207.00000 5272844.769878880120814 2805092.685764072462916
207.50000 5261295.477443371899426 2799552.500105643644929
208.00000 5249796.925350192002952 2794036.442141227889806
208.50000 5238348.782299879007041 2788544.379941035062075
209.00000 5226950.719614681787789 2783076.182979542296380
209.50000 5215602.408774957060814 2777631.719240229576826
210.00000 5204303.525159334763885 2772210.858443670440465
210.50000 5193053.746748918667436 2766813.471466099843383
211.00000 5181852.754583425819874 2761439.430049494374543
211.50000 5170700.232972010970116 2756088.606934793759137
212.00000 5159595.868899821303785 2750760.875832328107208
212.50000 5148539.352107109501958 2745456.111474245786667
213.00000 5137530.376219373196363 2740174.190662132576108
213.50000 5126568.636749424971640 2734914.991044805385172
214.00000 5115653.829744220711291 2729678.389261864125729
214.50000 5104785.654322612099349 2724464.263437498826534
215.00000 5093963.812792924232781 2719272.492697682697326
215.50000 5083188.010290726087987 2714102.957094199955463
216.00000 5072457.954449999146163 2708955.537599293049425
216.50000 5061773.355443869717419 2703830.116133776027709
217.00000 5051133.927145828492939 2698726.576698609627783
217.50000 5040539.384252085350454 2693644.803345002233982
218.00000 5029989.442560133524239 2688584.679748765192926
218.50000 5019483.821512575261295 2683546.090950667858124
219.00000 5009022.243045169860125 2678528.922931381501257
219.50000 4998604.431471864692867 2673533.062564851250499
220.00000 4988230.113610132597387 2668558.397760104853660
220.50000 4977899.019226812757552 2663604.818276365287602
221.00000 4967610.878412968479097 2658672.212972985114902
221.50000 4957365.424007319845259 2653760.471501319669187
222.00000 4947162.391410788521171 2648869.484619632363319
222.50000 4937001.518164022825658 2643999.143918019719422
223.00000 4926882.544497039169073 2639149.342379925772548
223.50000 4916805.212654587812722 2634319.973635564558208
224.00000 4906769.265908836387098 2629510.930991858243942
224.50000 4896774.450065803714097 2624722.108916099183261
225.00000 4886820.513189342804253 2619953.402770188637078
225.50000 4876907.206383152864873 2615204.709430026356131
226.00000 4867034.281296116299927 2610475.925441111903638
226.50000 4857201.491611015982926 2605766.947977188508958
227.00000 4847408.593766973353922 2601077.675375074148178
227.50000 4837655.346327868290246 2596408.007109315600246
228.00000 4827941.508782317861915 2591757.842385130468756
228.50000 4818266.843053164891899 2587127.081404138356447
229.00000 4808631.113464405760169 2582515.625612020026892
229.50000 4799034.085338022559881 2577923.376348405145109
230.00000 4789475.526404141448438 2573350.235996049828827
230.50000 4779955.206203835085034 2568796.107688637915999
231.00000 4770472.895822701044381 2564260.894866019953042
231.50000 4761028.368532562628388 2559744.502002241089940
232.00000 4751621.399059608578682 2555246.833886222448200
232.50000 4742251.764115000143647 2550767.796149772126228
233.00000 4732919.242093404754996 2546307.294965032953769
233.50000 4723623.613101466558874 2541865.237120535690337
234.00000 4714364.659015192650259 2537441.530058865901083
234.50000 4705142.163387079723179 2533036.081805742345750
235.00000 4695955.911469522863626 2528648.801005935762078
235.50000 4686805.690168675966561 2524279.596887031570077
236.00000 4677691.288051821291447 2519928.379277251660824
236.50000 4668612.495330429635942 2515595.058598617091775
237.00000 4659569.103822463192046 2511279.545843146741390
237.50000 4650560.906958660110831 2506981.752588411793113
238.00000 4641587.699735597707331 2502701.590965997427702
238.50000 4632649.278719045221806 2498438.973679910879582
239.00000 4623745.441974557004869 2494193.813967803493142
239.50000 4614875.988955433480442 2489966.025549410842359
240.00000 4606040.720275886356831 2485755.522473070304841
240.50000 4597239.437803624197841 2481562.218733699992299
241.00000 4588471.945953816175461 2477386.028538354672492
241.50000 4579738.051618006080389 2473226.866972202435136
242.00000 4571037.563517411239445 2469084.650202349759638
242.50000 4562370.291939093731344 2464959.295833028387278
243.00000 4553736.048118339851499 2460850.723781394772232
243.50000 4545134.643233062699437 2456758.855200950056314
244.00000 4536565.888875270262361 2452683.610018345993012
244.50000 4528029.597916376776993 2448624.907507868949324
245.00000 4519525.584788623265922 2444582.666791070252657
245.50000 4511053.665899268351495 2440556.807001522276551
246.00000 4502613.660273879766464 2436547.247728906106204
246.50000 4494205.388519018888474 2432553.909612559247762
247.00000 4485828.672167744487524 2428576.714119348209351
247.50000 4477483.333883081562817 2424615.583302731625736
248.00000 4469169.197568654082716 2420670.439721930772066
248.50000 4460886.088403348810971 2416741.206423152238131
249.00000 4452633.832847643643618 2412827.806931264698505
249.50000 4444412.258632367476821 2408930.165238487068564
250.00000 4436221.194753306917846 2405048.205802996642888
250.50000 4428060.471459086984396 2401181.853542764671147
251.00000 4419929.920241501182318 2397331.033830842003226
251.50000 4411829.373825484886765 2393495.672494643367827
252.00000 4403758.666158000938594 2389675.695809307508171
252.50000 4395717.632386866025627 2385871.030489655211568
253.00000 4387706.108871116302907 2382081.603699322789907
253.50000 4379723.933157159015536 2378307.343030758202076
254.00000 4371770.943939605727792 2374548.176509887911379
254.50000 4363846.981140219606459 2370804.032599891535938
255.00000 4355951.885764135979116 2367074.840192220639437
255.50000 4348085.500041392631829 2363360.528577188961208
256.00000 4340247.667207225225866 2359661.027471778914332
256.50000 4332438.231836252845824 2355976.267071149311960
257.00000 4324657.039362685754895 2352306.177827023901045
257.50000 4316903.936554864980280 2348650.690849033650011
258.00000 4309178.771042383275926 2345009.737314333673567
258.50000 4301481.391924064606428 2341383.249187664594501
259.00000 4293811.648824601434171 2337771.158543128054589
259.50000 4286169.392721852287650 2334173.397781524807215
260.00000 4278554.476160992868245 2330589.900262476410717
260.50000 4270966.751724809408188 2327020.599011632148176
261.00000 4263406.073359146714211 2323465.427617518231273
261.50000 4255872.296924629248679 2319924.320713173598051
262.00000 4248365.278264598920941 2316397.212506874464452
262.50000 4240884.874332379549742 2312884.037611189763993
263.00000 4233430.943353224545717 2309384.731428993865848
263.50000 4226003.345036958344281 2305899.230096954852343
264.00000 4218601.939063823781908 2302427.469121393281966
264.50000 4211226.586463921703398 2298969.384619147051126
265.00000 4203877.149432491511106 2295524.913260589819402
265.50000 4196553.491704795509577 2292093.992841433733702
266.00000 4189255.476856346707791 2288676.560768577735871
266.50000 4181982.969426813069731 2285272.554308976978064
267.00000 4174735.835297563113272 2281881.911416232585907
267.50000 4167513.941356004215777 2278504.570473894942552
268.00000 4160317.155846726614982 2275140.470616335514933
268.50000 4153145.348224986344576 2271789.551920288708061
269.00000 4145998.386874114163220 2268451.753317005466670
269.50000 4138876.141826876439154 2265127.014295310247689
270.00000 4131778.484461525455117 2261815.274866255931556
270.50000 4124705.287056935019791 2258516.475422232411802
271.00000 4117656.422845569439232 2255230.556766150984913
271.50000 4110631.766816261690110 2251957.460901735816151
272.00000 4103631.193940430879593 2248697.129752967040986
272.50000 4096654.579008521046489 2245449.504550081212074
273.00000 4089701.797867438755929 2242214.527199901640415
273.50000 4082772.727737393695861 2238992.139974521007389
274.00000 4075867.246862564701587 2235782.285504224244505
274.50000 4068985.234326989389956 2232584.906769320834428
275.00000 4062126.570122964680195 2229399.947158887516707
275.50000 4055291.136167714837939 2226227.351501505821943
276.00000 4048478.813634288962930 2223067.063916345126927
276.50000 4041689.484003424178809 2219919.028165946248919
277.00000 4034923.029988808091730 2216783.188740506302565
277.50000 4028179.334798257797956 2213659.490414473228157
278.00000 4021458.282938990741968 2210547.878249058965594
278.50000 4014759.759803949855268 2207448.297612781170756
279.00000 4008083.651561437640339 2204360.694200866855681
