B sxx sxy
30.00000 2121222.406842961907387 80020.150985494939960
30.50000 2120801.239220425020903 81314.331148469471373
31.00000 2120374.346218945458531 82606.724910122487927
31.50000 2119943.142315892968327 83897.314331823683460
32.00000 2119504.869007456582040 85186.080869980331045
32.50000 2119060.980593451298773 86473.007177316743764
33.00000 2118611.513589929789305 87758.075874266156461
33.50000 2118156.504636944737285 89041.269880436040694
34.00000 2117695.990451701451093 90322.572394409959088
34.50000 2117231.162847723811865 91601.967144824942807
35.00000 2116759.716802268289030 92879.437328877625987
35.50000 2116282.877278549596667 94154.967214339398197
36.00000 2115800.681096180807799 95428.541052483938984
36.50000 2115313.165062583982944 96700.143356910455623
37.00000 2114821.543617533054203 97969.759149908451946
37.50000 2114323.470713690388948 99237.372938053784310
38.00000 2113820.189152281731367 100502.970222470219596
38.50000 2113311.735495006665587 101766.536500493923086
39.00000 2112798.146197528112680 103028.057500692404574
39.50000 2112279.457666799891740 104287.519184533346561
40.00000 2111755.706162723712623 105544.907743731659139
40.50000 2111227.915725462604314 106800.209816725619021
41.00000 2110694.123305225279182 108053.411589488969184
41.50000 2110155.376774348318577 109304.500135965063237
42.00000 2109611.711882023140788 110553.462520392451552
42.50000 2109063.164220714941621 111800.286018833197886
43.00000 2108509.769248306751251 113044.958112813386833
43.50000 2107951.562250199727714 114287.466488867867156
44.00000 2107388.578365520574152 115527.799030158988899
44.50000 2106821.828643484041095 116765.944039423920913
45.00000 2106249.376844140235335 118001.889359768319991
45.50000 2105672.253151488024741 119235.623671676381491
46.00000 2105090.491996505297720 120467.135630834527547
46.50000 2104504.127645504195243 121696.414077000459656
47.00000 2103913.194184159394354 122923.448031428371905
47.50000 2103317.725512775592506 124148.226694511613459
48.00000 2102717.755355963949114 125370.739442881196737
48.50000 2102114.141459146048874 126590.976017213950399
49.00000 2101505.252357704099268 127808.925764406274538
49.50000 2100891.962242207955569 129024.578759744079434
50.00000 2100274.304064725060016 130237.925058863678714
50.50000 2099652.310595502611250 131448.954880696051987
51.00000 2099026.014393909834325 132657.658605890988838
51.50000 2098395.447849179152399 133864.026771374017699
52.00000 2097760.643152649514377 135068.050073647667887
52.50000 2097121.632294368697330 136269.719359888229519
53.00000 2096478.447086587781087 137469.025630003452534
53.50000 2095831.939481853274629 138665.960212060977938
54.00000 2095180.487028712872416 139860.514049877878278
54.50000 2094524.954818943515420 141052.678759757982334
55.00000 2093865.373864334309474 142242.445927103457507
55.50000 2093201.775015641469508 143429.807277335639810
56.00000 2092534.188895523315296 144614.754675544187194
56.50000 2091862.645968109834939 145797.280125293997116
57.00000 2091187.176482245791703 146977.375762811047025
57.50000 2090507.810517121339217 148155.033860016206745
58.00000 2089824.577964515425265 149330.246819904830772
58.50000 2089137.508495460031554 150503.007174632977694
59.00000 2088446.631644294830039 151673.307586688606534
59.50000 2087752.643735126126558 152841.140996370493667
60.00000 2087054.228969535324723 154006.500010524992831
60.50000 2086352.094459452433512 155169.377817104832502
61.00000 2085646.268965818686411 156329.767573337565409
61.50000 2084936.781061724526808 157487.662557906180155
62.00000 2084223.659143872559071 158643.056166404363466
62.50000 2083506.931434658356011 159795.941913919523358
63.00000 2082786.625966104678810 160946.313429433590500
63.50000 2082062.770603154320270 162094.164458226878196
64.00000 2081335.393024868797511 163239.488856783224037
64.50000 2080604.520733909681439 164382.280595321935834
65.00000 2079870.181069577112794 165522.533754074334865
65.50000 2079132.401186187285930 166660.242521519568982
66.00000 2078391.208071203902364 167795.401194916485110
66.50000 2077647.289563543861732 168928.004325433226768
67.00000 2076899.341760419309139 170058.046132349292748
67.50000 2076148.060848342254758 171185.521374885109253
68.00000 2075393.473120928043500 172310.424770995101426
68.50000 2074635.604728664038703 173432.751141298940638
69.00000 2073874.481637762859464 174552.495407225214876
69.50000 2073110.129656539531425 175669.652590829617111
70.00000 2072342.574447827646509 176784.217814443021780
70.50000 2071571.841483671450987 177896.186296886618948
71.00000 2070797.956103673903272 179005.553355869720690
71.50000 2070020.943493749247864 180112.314405872632051
72.00000 2069240.828632972901687 181216.464954220777145
72.50000 2068457.636402500560507 182318.000606018002145
73.00000 2067671.391497850650921 183416.917058608290972
73.50000 2066882.118472168687731 184513.210102142824326
74.00000 2066089.841726561309770 185606.875619636877673
74.50000 2065295.114758929237723 186697.909707969054580
75.00000 2064496.896191227715462 187786.308187409798848
75.50000 2063695.746301706181839 188872.067331895988900
76.00000 2062891.688903133617714 189955.183385897922562
76.50000 2062084.747657204279676 191035.652681531588314
77.00000 2061274.946042972616851 192113.471635320747737
77.50000 2060462.307446025079116 193188.636754528066376
78.00000 2059646.855090785538778 194261.144631298753666
78.50000 2058828.612044625449926 195330.991942043532617
79.00000 2058007.601247946731746 196398.175448706460884
79.50000 2057183.845512171741575 197462.691998572961893
80.00000 2056357.367496327962726 198524.538520913367392
80.50000 2055528.189714679028839 199583.712027662928449
81.00000 2054696.334577946690843 200640.209615007683169
81.50000 2053861.824327595764771 201694.028459061228205
82.00000 2053024.681090886704624 202745.165817811066518
82.50000 2052184.926856508245692 203793.619029428489739
83.00000 2051342.583488967269659 204839.385513414483285
83.50000 2050497.672712569357827 205882.462766982207540
84.00000 2049650.744245787383988 206922.848481053981232
84.50000 2048800.757986861979589 207960.540084941196255
85.00000 2047948.268820195924491 208995.535423704510322
85.50000 2047093.297956457594410 210027.832307737640804
86.00000 2046235.866507300408557 211057.428626233333489
86.50000 2045375.995418696198612 212084.322341238992522
87.00000 2044513.705551295075566 213108.511494147329358
87.50000 2043649.017612881958485 214129.994198978849454
88.00000 2042781.952215272234753 215148.768647113931365
88.50000 2041912.529839347116649 216164.833103396842489
89.00000 2041040.770834709750488 217178.185905372782145
89.50000 2040166.695450649131089 218188.825466772046639
90.00000 2039290.323816372547299 219196.750273050856777
90.50000 2038411.675930072786286 220201.958881951286457
91.00000 2037530.771696944488212 221204.449924926186213
91.50000 2036647.630887824576348 222204.222103982290719
92.00000 2035762.273166750790551 223201.274193511169869
92.50000 2034874.718079076381400 224195.605037804110907
93.00000 2033984.985074687516317 225187.213553313718876
93.50000 2033093.093477911548689 226176.098726034397259
94.00000 2032199.062491022981703 227162.259609923232347
94.50000 2031302.911238252418116 228145.695331800583517
95.00000 2030404.658706537680700 229126.405085118836723
95.50000 2029504.323783262167126 230104.388131544401404
96.00000 2028602.332282523158938 231079.643898994982010
96.50000 2027697.884608725784346 232052.171593353035860
97.00000 2026791.410636390559375 233021.970777398440987
97.50000 2025882.928813318721950 233989.040982969920151
98.00000 2024972.457502513425425 234953.381809988524765
98.50000 2024060.014961812645197 235914.992924821097404
99.00000 2023145.619325362844393 236873.874057392997202
99.50000 2022229.288654926698655 237830.025006678479258
100.00000 2021311.040892047109082 238783.445633819064824
100.50000 2020390.893880917690694 239734.135866000811802
101.00000 2019468.865363176679239 240682.095694240531884
101.50000 2018544.972989646950737 241627.325174053199589
102.00000 2017619.234299961477518 242569.824424298596568
102.50000 2016691.666741345776245 243509.593626075162319
103.00000 2015762.287670528516173 244446.633025700692087
103.50000 2014831.114327514544129 245380.942928643547930
104.00000 2013898.163869263837114 246312.523704502906185
104.50000 2012963.453368024202064 247241.375785827898653
105.00000 2012026.999771052040160 248167.499662739719497
105.50000 2011088.819957530824468 249090.895889704173896
106.00000 2010148.930698211304843 250011.565079792082543
106.50000 2009207.348671300569549 250929.507906914717751
107.00000 2008264.090471651637927 251844.725105484249070
107.50000 2007319.172589607769623 252757.217467686248710
108.00000 2006372.611428231466562 253666.985846085444791
108.50000 2005424.423302369425073 254574.031151579925790
109.00000 2004474.624427163973451 255478.354352447087876
109.50000 2003523.230948594165966 256379.956477601430379
110.00000 2002570.665174102643505 257278.838697409461020
110.50000 2001616.127383254002780 258175.001979264023248
111.00000 2000660.042877134401351 259068.447609164984897
111.50000 1999702.427418501116335 259959.176840422092937
112.00000 1998743.296705689048395 260847.190985765104415
112.50000 1997782.666329766856506 261732.491410309128696
113.00000 1996820.551800747169182 262615.079535568831488
113.50000 1995856.968553238781169 263494.956839275604580
114.00000 1994891.931911909719929 264372.124850175576285
114.50000 1993925.457148227840662 265246.585155694920104
115.00000 1992957.559415526920930 266118.339392290101387
115.50000 1991988.253814347786829 266987.389253899280448
116.00000 1991017.555332640884444 267853.736483666230924
116.50000 1990045.478887234348804 268717.382879145385232
117.00000 1989072.039323670323938 269578.330291200079955
117.50000 1988097.251381577923894 270436.580619401531294
118.00000 1987121.129732182715088 271292.135816397378221
118.50000 1986143.688971938099712 272144.997887479781639
119.00000 1985164.943585964618251 272995.168883263017051
119.50000 1984184.908026479417458 273842.650912018201780
120.00000 1983203.596616158727556 274687.446124504320323
120.50000 1982221.023623617365956 275529.556724780239165
121.00000 1981237.203242873307317 276368.984966455434915
121.50000 1980252.149556255666539 277205.733147377439309
122.00000 1979265.876613737083972 278039.803619866899680
122.50000 1978278.398346895584837 278871.198778153921012
123.00000 1977289.728628252400085 279699.921067216491792
123.50000 1976299.881252697668970 280525.972978596342728
124.00000 1975308.869921120116487 281349.357048268604558
124.50000 1974316.708295305259526 282170.075863239937462
125.00000 1973323.409897979348898 282988.132048159022816
125.50000 1972328.988246810622513 283803.528282979095820
126.00000 1971333.456734640989453 284616.267285280860960
126.50000 1970336.828678258694708 285426.351817256421782
127.00000 1969339.117364047793671 286233.784692225453909
127.50000 1968340.335945370374247 287038.568757976056077
128.00000 1967340.799729251302779 287840.706985060707666
128.50000 1966339.915012453217059 288640.202168779389467
129.00000 1965337.999314690474421 289437.057359138678294
129.50000 1964335.065540999639779 290231.275582363014109
130.00000 1963331.126476329518482 291022.859899641713127
130.50000 1962326.194896839326248 291811.813422558945604
131.00000 1961320.283443484455347 292598.139295061177108
131.50000 1960313.404707125388086 293381.840704170754179
132.00000 1959305.571225578198209 294162.920880420424510
132.50000 1958296.795433772727847 294941.383088756760117
133.00000 1957287.089723513694480 295717.230638158041984
133.50000 1956276.466406758641824 296490.466874686826486
134.00000 1955264.937699331669137 297261.095179854775779
134.50000 1954252.515797073021531 298029.118979937687982
135.00000 1953239.212766585173085 298794.541730346682016
135.50000 1952225.040670884074643 299557.366933998127934
136.00000 1951210.011452064150944 300317.598122476774734
136.50000 1950194.136981448158622 301075.238863581966143
137.00000 1949177.429116404149681 301830.292770266300067
137.50000 1948159.899576385505497 302582.763479092391208
138.00000 1947141.560076717520133 303332.654673548880965
138.50000 1946122.422214647056535 304079.970062820240855
139.00000 1945102.497535864822567 304824.713393736863509
139.50000 1944081.797542823245749 305566.888450658530928
140.00000 1943060.333625621162355 306306.499044730095193
140.50000 1942038.117163822986186 307043.549029332643840
141.00000 1941015.159418626688421 307778.042282034351956
141.50000 1939991.471603808691725 308509.982716661645100
142.00000 1938967.064883404178545 309239.374280669493601
142.50000 1937941.950332297477871 309966.220950325427111
143.00000 1936916.138985962141305 310690.526736871979665
143.50000 1935889.641782928491011 311412.295677398913540
144.00000 1934862.469621085794643 312131.531843778037000
144.50000 1933834.633331691380590 312848.239337174396496
145.00000 1932806.143660404952243 313562.422285226406530
145.50000 1931777.011334716575220 314274.084852552041411
146.00000 1930747.246972404653206 314983.231224959075917
146.50000 1929716.861138855805621 315689.865618748532142
147.00000 1928685.864360597217456 316393.992282427265309
147.50000 1927654.267071655020118 317095.615487519011367
148.00000 1926622.079670197097585 317794.739537497342099
148.50000 1925589.312466441188008 318491.368758390541188
149.00000 1924555.975719535257667 319185.507504832930863
149.50000 1923522.079647523351014 319877.160161321924534
150.00000 1922487.935228332411498 320566.331195384613238
